sim_time,vid,latency_s,task_id,action_idx,action_name
82.5,init_36,3.133450483683308,364,7,7
84.0,init_12,19.30447731381116,370,1,1
85.5,init_33,18.81149398525718,376,4,4
84.0,init_16,6.2386350229622085,372,0,0
84.0,init_33,13.58305204105357,371,2,2
85.0,init_32,16.28156287923606,375,1,1
84.5,init_17,10.121576376270205,373,2,2
84.5,init_43,3.287302661894141,374,12,12
85.5,init_30,7.931199039139787,377,15,15
86.5,init_32,20.42083581800092,378,1,1
86.5,init_49,5.541452029901278,379,14,14
86.5,init_2,2.804688678620366,380,8,8
87.5,init_4,14.883204038881663,383,9,9
88.5,init_22,6.171571988298991,386,15,15
87.5,init_34,2.547195825899879,382,11,11
88.5,init_15,12.635442646806805,388,3,3
87.0,init_26,5.691532406730456,381,5,5
88.0,init_30,3.259352707527554,385,12,12
88.5,init_0,5.691851711910555,389,12,12
88.5,init_2,4.203469424157645,387,8,8
88.0,init_2,4.68816554053906,384,16,16
90.0,init_12,2.1142980040890125,392,8,8
90.5,init_44,9.886111720534238,394,14,14
89.5,init_4,7.49766788897035,391,16,16
90.0,init_19,4.014357756666713,393,8,8
89.5,init_32,8.113128674640507,390,14,14
90.5,init_26,5.986850928392153,395,12,12
90.5,init_29,10.551120318334135,396,14,14
91.5,init_16,3.115109581986697,399,11,11
90.5,init_10,2.2877251813569743,397,13,13
91.5,init_46,3.5464673269032887,398,5,5
91.5,init_48,12.547959041471376,400,14,14
92.0,init_18,16.786391107290513,402,16,16
92.5,init_3,2.783223546360696,403,6,6
92.5,init_35,28.75749274633157,405,4,4
92.0,init_10,18.47566026079508,401,1,1
93.0,init_35,5.566358474653572,408,0,0
93.5,init_16,3.8485503828891225,409,12,12
93.0,init_0,6.593161001947184,407,5,5
92.5,init_0,1.7416874744236375,404,12,12
93.0,init_15,13.422690498265602,406,14,14
94.5,init_26,2.741558148081419,411,9,9
96.0,init_46,4.71649057630366,416,4,4
93.5,init_41,22.365276557799593,410,1,1
95.0,init_29,3.9157894018422814,414,8,8
95.5,init_27,2.5881231417984116,415,9,9
96.0,init_19,2.162896844523239,418,10,10
94.5,init_24,4.006533268697447,412,16,16
94.5,init_18,16.634310962399155,413,16,16
