sim_time,vid,latency_s,task_id,action_idx,action_name
112.0,init_15,8.266369682038995,468,12,12
112.0,init_28,6.369009544112759,469,5,5
112.0,init_16,4.341624501927065,470,15,15
112.5,init_24,8.64639347480567,473,1,1
113.0,init_41,12.662114338876567,474,16,16
112.5,init_45,10.826764240855347,471,0,0
113.0,init_43,10.02526046288888,476,16,16
114.0,init_41,17.44271158845848,477,2,2
113.0,init_5,6.16852507666302,475,11,11
112.5,init_8,17.84400159843625,472,16,16
114.0,init_42,3.123547485212164,478,8,8
114.5,init_14,6.526073879132847,479,16,16
115.0,init_30,4.8542624228635685,481,15,15
115.0,init_16,2.937247803550306,482,10,10
116.0,init_49,1.1830872018086835,484,5,5
114.5,init_20,2.9693581218598872,480,11,11
116.5,init_48,9.843296588793645,486,13,13
116.0,init_4,2.666326801132086,483,8,8
116.5,init_19,2.298830078018005,488,7,7
116.0,init_3,6.3748726583746365,485,12,12
116.5,init_24,0.8239343277012128,487,0,0
117.0,init_46,10.338768424371267,489,14,14
117.0,init_23,11.520780689744697,490,16,16
117.5,init_33,8.110020671863131,494,4,4
117.5,init_37,3.1969348144411645,493,8,8
118.0,init_41,4.872205214562119,495,10,10
117.5,init_25,2.803751049331913,492,10,10
118.0,init_28,2.8420161446170615,496,6,6
117.0,init_19,3.465519357250774,491,10,10
118.5,init_16,4.392910006616137,499,15,15
118.5,init_37,17.877316937753207,498,2,2
118.5,init_31,7.001210438274863,497,10,10
119.0,init_0,3.6571414937758795,502,5,5
119.0,init_30,15.203405341759545,501,13,13
120.0,init_47,4.995920493784798,504,15,15
118.5,init_39,4.9368144177491615,500,16,16
120.0,init_18,4.18901201878553,506,5,5
120.5,init_47,6.051621119594003,508,15,15
120.0,init_39,2.611001668001189,507,14,14
120.0,init_25,9.274506282647181,505,10,10
120.5,init_32,4.070255528206261,509,16,16
119.0,init_20,3.770163003548121,503,8,8
121.0,init_31,5.301458889470116,511,14,14
121.0,init_33,2.4857428510291606,512,7,7
121.0,init_1,2.5908207169281434,510,11,11
122.0,init_5,7.78263811933134,514,15,15
122.0,init_38,17.20119600517558,513,14,14
122.5,init_22,0.5654243704221092,515,0,0
122.5,init_49,12.489793116873829,516,0,0
122.5,init_5,1.9397130067453028,517,9,9
123.5,init_18,2.704296059965275,518,8,8
123.5,init_32,7.811052534995369,519,16,16
124.0,init_38,3.361779407674774,520,4,4
124.5,init_26,4.190644648888915,522,6,6
124.0,init_28,2.2385548712577776,521,9,9
125.0,init_12,4.5739826182116285,524,13,13
124.5,init_40,8.668023169710512,523,16,16
125.5,init_36,4.2451158747505495,527,5,5
125.0,init_20,7.875098534492116,525,13,13
125.0,init_19,3.0178750532313825,526,10,10
126.5,init_42,3.8499013447996355,528,8,8
127.0,init_30,26.676400720556483,529,1,1
127.0,init_18,7.039605444415738,532,16,16
127.0,init_1,5.201616054209396,530,14,14
127.0,init_14,9.261443353156931,533,16,16
127.0,init_20,2.3656915718555567,534,11,11
128.5,init_1,3.812375187964376,539,10,10
127.0,init_21,2.5568758366879116,531,12,12
127.0,init_43,3.1639337163807943,535,10,10
127.5,init_30,3.952965135307391,536,15,15
127.5,init_32,5.509008462211981,537,15,15
128.0,init_37,2.846363702320499,538,4,4
128.5,init_23,2.6780238799224017,542,6,6
130.0,init_10,6.6939988545713955,545,14,14
128.5,init_19,2.624080862058307,543,7,7
128.5,init_38,5.573090659847887,540,4,4
