sim_time,vid,latency_s,task_id,action_idx,action_name
126.5,init_30,4.7580769812848125,486,,
127.0,init_26,3.5252407551340386,487,,
127.0,init_47,6.440004106593838,488,,
127.0,init_38,4.751908699659861,490,,
127.0,init_11,4.298683661084765,489,,
127.5,init_31,12.386052212782284,493,,
127.0,init_27,5.751422152015009,492,,
127.0,init_17,5.8462587463733895,491,,
128.0,init_4,2.5817723410323454,496,,
127.5,init_21,16.932997207070134,494,,
128.0,init_35,4.042327236030645,495,,
128.5,init_32,3.294234657231223,497,,
130.0,init_14,3.4301228457800135,498,,
130.0,init_18,5.0897069055025,499,,
130.5,init_18,5.307356757616151,502,,
130.0,init_38,5.660234392235023,500,,
130.5,init_20,3.0819619436866974,501,,
131.5,init_26,26.127922182066577,503,,
131.5,init_42,6.230458092290328,504,,
132.0,init_20,3.3984682382579434,505,,
132.5,init_2,1.8807135050058288,506,,
133.5,init_11,4.464774269312621,511,,
133.0,init_8,9.971101054941489,508,,
132.5,init_35,4.896848951808481,507,,
133.0,init_39,2.319991526484032,509,,
133.5,init_13,8.7328516708781,514,,
134.0,init_19,5.3073683164359124,516,,
133.5,init_19,7.591310068530217,510,,
133.5,init_32,0.9214510558974931,513,,
133.5,init_21,12.387153944862504,512,,
134.0,init_14,3.7320651447008233,515,,
134.0,init_17,7.907352117435354,517,,
134.0,init_13,2.229456809690027,518,,
135.0,init_32,4.750542663076084,524,,
135.0,init_20,2.056570144447774,523,,
134.5,init_31,24.70234492940998,521,,
134.5,init_24,7.083892543894033,519,,
134.5,init_38,3.8982706871488997,520,,
135.0,init_42,6.059915188995439,522,,
136.0,init_36,4.091239804029447,525,,
136.0,init_32,3.0141022115054192,526,,
136.5,init_44,1.2213366240101966,528,,
136.5,init_14,2.1220524195238415,527,,
136.5,init_33,3.0427205203935657,530,,
136.5,init_18,2.5706419463343146,529,,
137.0,init_17,10.126169878289403,532,,
136.5,init_46,5.482733481349596,531,,
137.5,init_31,3.886144989616723,534,,
138.0,init_4,9.462761903214115,535,,
137.5,init_1,14.902532332251836,533,,
139.5,init_35,6.1805483474348435,536,,
140.0,init_20,6.226385459011296,541,,
140.0,init_47,2.589815310384307,538,,
141.5,init_2,1.2172414751456315,545,,
140.0,init_41,3.210033031452921,537,,
140.0,init_23,3.8941997373532367,540,,
140.0,init_5,5.017931693486231,539,,
141.5,init_4,6.065655096413425,546,,
140.0,init_21,4.489714710194997,543,,
141.5,init_16,5.6771895333175095,544,,
140.0,init_37,5.6457677145595335,542,,
142.0,init_27,17.14963151034335,550,,
142.5,init_36,4.16487574194399,551,,
141.5,init_39,2.616233926741816,547,,
143.0,init_43,7.149814213232804,553,,
143.5,init_35,12.571222939947802,556,,
142.5,init_32,4.6226032462041715,552,,
142.0,init_8,16.275850569401367,549,,
142.0,init_45,3.998027616721484,548,,
143.0,init_6,1.9892360257071953,555,,
143.0,init_49,10.512202534379913,554,,
143.5,init_6,2.8415041380718686,557,,
143.5,init_21,4.3790109514671345,559,,
144.5,init_2,3.3447850352259403,561,,
143.5,init_31,4.90570416402257,558,,
144.5,init_45,1.5184519805848427,562,,
144.0,init_47,3.058780495447853,560,,
145.5,init_49,10.51890410223226,565,,
146.0,init_15,6.366485096987207,566,,
145.0,init_47,3.553496968575112,563,,
145.5,init_29,19.5955268160448,564,,
146.5,init_29,4.625126211368246,568,,
146.5,init_5,3.245655963381476,570,,
146.5,init_10,7.447307135090015,571,,
146.5,init_37,3.078724304627211,572,,
146.5,init_49,4.898855445259007,569,,
146.0,init_12,2.224417717658039,567,,
147.0,init_42,1.5974947021143688,574,,
147.5,init_7,9.273903026550377,576,,
147.0,init_19,9.364300458372773,573,,
147.0,init_22,8.07146058011672,575,,
147.5,init_10,6.992995684678645,577,,
149.0,init_47,4.168228693656389,582,,
148.0,init_16,2.8753449038329566,578,,
148.5,init_24,15.442260931887864,580,,
148.5,init_41,7.495349861533667,579,,
148.5,init_22,9.92970735229541,581,,
149.0,init_17,7.94581773449271,583,,
149.5,init_42,8.787411456685874,585,,
149.5,init_29,4.74714977690876,584,,
149.5,init_35,4.628412794035677,586,,
149.5,init_8,2.32640346122084,589,,
149.5,init_48,11.385120982837345,588,,
